9 NN, UWaveGestureLibraryZ, 0.6515912897822446
1 NN, UWaveGestureLibraryAll, 0.948073701842546
3 NN, UWaveGestureLibraryAll, 0.943606923506421
4 NN, UWaveGestureLibraryAll, 0.9463986599664992
5 NN, UWaveGestureLibraryAll, 0.9402568397543272
6 NN, UWaveGestureLibraryAll, 0.940536013400335
7 NN, UWaveGestureLibraryAll, 0.9363484087102177
8 NN, UWaveGestureLibraryAll, 0.9377442769402569
9 NN, UWaveGestureLibraryAll, 0.9304857621440537
1 NN, Wafer, 0.9954574951330305
3 NN, Wafer, 0.9938351719662557
4 NN, Wafer, 0.994646333549643
5 NN, Wafer, 0.9917261518494485
6 NN, Wafer, 0.9922128487994809
7 NN, Wafer, 0.9889682024659312
8 NN, Wafer, 0.9897793640493187
9 NN, Wafer, 0.9873458792991564
1 NN, Wine, 0.6111111111111112
3 NN, Wine, 0.5555555555555556
4 NN, Wine, 0.5740740740740741
5 NN, Wine, 0.5370370370370371
6 NN, Wine, 0.5370370370370371
7 NN, Wine, 0.6111111111111112
8 NN, Wine, 0.5925925925925926
9 NN, Wine, 0.6111111111111112
1 NN, WordSynonyms, 0.6175548589341693
3 NN, WordSynonyms, 0.6018808777429467
4 NN, WordSynonyms, 0.5971786833855799
5 NN, WordSynonyms, 0.5721003134796239
6 NN, WordSynonyms, 0.5626959247648903
7 NN, WordSynonyms, 0.5626959247648903
8 NN, WordSynonyms, 0.5407523510971787
9 NN, WordSynonyms, 0.5235109717868338
1 NN, Worms, 0.45454545454545453
3 NN, Worms, 0.37662337662337664
4 NN, Worms, 0.35064935064935066
5 NN, Worms, 0.36363636363636365
6 NN, Worms, 0.4025974025974026
7 NN, Worms, 0.37662337662337664
8 NN, Worms, 0.35064935064935066
9 NN, Worms, 0.33766233766233766
1 NN, WormsTwoClass, 0.6103896103896104
3 NN, WormsTwoClass, 0.5324675324675324
4 NN, WormsTwoClass, 0.5194805194805194
5 NN, WormsTwoClass, 0.4935064935064935
6 NN, WormsTwoClass, 0.5194805194805194
7 NN, WormsTwoClass, 0.5064935064935064
8 NN, WormsTwoClass, 0.5454545454545454
9 NN, WormsTwoClass, 0.5584415584415584
1 NN, Yoga, 0.8303333333333334
3 NN, Yoga, 0.7923333333333333
4 NN, Yoga, 0.806
5 NN, Yoga, 0.7563333333333333
6 NN, Yoga, 0.7713333333333333
7 NN, Yoga, 0.7466666666666667
8 NN, Yoga, 0.7556666666666667
9 NN, Yoga, 0.724
